 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
8810,ID92210,92210,2,741.554,220.559,292.476,0,82,82,7.500,1,-10921639,65314.082,65535,47463,65535,31938586,1578.313,16.561,0.308,19.497
8811,ID92217,92217,35,320.463,134.856,300.537,0,82,82,7.500,1,-10921639,37126.826,37931,27008,48258,18155018,6265.023,10.536,0.143,1.487
8812,ID92218,92218,18,649.652,179.417,300.757,0,82,82,7.500,1,-10921639,57216.669,65535,26810,65535,27978951,11728.755,10.778,0.229,1.817
8813,ID92221,92221,27,664.817,380.337,302.745,0,82,82,7.500,1,-10921639,64529.094,65535,45478,65535,31554727,3401.860,16.811,0.261,7.862
8814,ID92222,92222,40,41.830,573.986,303.001,0,82,82,7.500,1,-10921639,29228.961,28796,28001,32172,14292962,1018.129,10.347,0.011,0.647
8815,ID92225,92225,40,632.854,600.196,307.153,0,82,82,7.500,1,-10921639,63823.661,65535,34356,65535,31209770,5384.601,20.591,0.244,4.652
8816,ID92224,92224,40,633.008,600.861,305.314,0,82,82,7.500,1,-10921639,63065.022,65535,34356,65535,30838796,6862.423,13.671,0.238,3.538
8817,ID92226,92226,37,609.656,308.641,307.686,0,82,82,7.500,1,-10921639,50560.327,52627,29391,65535,24724000,14865.580,10.452,0.226,1.253
8818,ID92228,92228,44,596.240,30.485,308.396,0,82,82,7.500,1,-10921639,61320.759,65535,27207,65535,29985851,10044.474,13.073,0.212,2.137
8819,ID92231,92231,18,612.530,172.357,309.847,0,82,82,7.500,1,-10921639,56598.180,61564,28001,65535,27676510,11185.794,10.788,0.212,1.770
8820,ID92230,92230,None,633.240,600.196,307.153,0,82,82,7.500,1,-10921639,63823.661,65535,34356,65535,31209770,5384.601,20.591,0.244,4.652
8821,ID92232,92232,40,634.238,599.384,309.540,0,82,82,7.500,1,-10921639,63411.859,65535,33760,65535,31008399,6295.761,16.125,0.240,3.901
8822,ID92235,92235,33,593.357,627.802,311.654,0,82,82,7.500,1,-10921639,65439.973,65535,55606,65535,32000147,890.829,17.693,0.228,27.241
8823,ID92234,92234,5,553.952,81.986,310.675,0,82,82,7.500,1,-10921639,61464.933,65535,31377,65535,30056352,9776.721,12.962,0.196,2.061
8824,ID92239,92239,37,750.026,340.459,315.873,0,82,82,7.500,1,-10921639,55845.933,65535,27803,65535,27308661,13483.294,10.783,0.294,1.882
8825,ID92238,92238,64,588.732,0.000,315.405,0,82,82,7.500,1,-10921639,32086.143,27008,0,65535,15690124,23115.938,6.295,0.362,0.738
8826,ID92244,92244,2,738.342,217.543,323.442,0,82,82,7.500,1,-10921639,65275.910,65535,50840,65535,31919920,1710.082,17.279,0.305,17.834
8827,ID92247,92247,18,587.885,150.796,326.181,0,82,82,7.500,1,-10921639,63581.613,65535,31179,65535,31091409,6427.281,16.712,0.213,3.470
8828,ID92250,92250,44,582.664,36.475,327.448,0,82,82,7.500,1,-10921639,60827.734,65535,26015,65535,29744762,10914.009,12.853,0.201,1.863
8829,ID92255,92255,25,601.876,654.922,329.677,0,82,82,7.500,1,-10921639,65466.781,65535,54613,65535,32013256,657.768,18.146,0.231,37.386
8830,ID92256,92256,18,558.099,141.434,329.796,0,82,82,7.500,1,-10921639,64119.699,65535,32966,65535,31354533,5305.482,16.297,0.201,4.040
8831,ID92262,92262,9,408.517,97.115,332.586,0,82,82,7.500,1,-10921639,63080.468,65535,36739,65535,30846349,6810.960,13.154,0.125,2.059
8832,ID92265,92265,42,600.488,118.964,333.851,0,82,82,7.500,1,-10921639,61288.783,65535,31973,65535,29970215,6977.042,13.650,0.225,3.223
8833,ID92264,92264,40,29.423,559.310,333.498,0,82,82,7.500,1,-10921639,28928.779,28597,28001,31377,14146173,770.030,10.694,0.007,0.534
8834,ID92267,92267,9,641.691,70.603,335.495,0,82,82,7.500,1,-10921639,58799.984,65535,27008,65535,28753192,12659.712,10.862,0.236,1.775
8835,ID92273,92273,9,382.539,91.481,339.870,0,82,82,7.500,1,-10921639,64352.413,65535,42697,65535,31468330,4404.682,13.886,0.121,3.145
8836,ID92275,92275,25,539.066,622.208,340.539,0,82,82,7.500,1,-10921639,65512.258,65535,59180,65535,32035494,358.869,18.199,0.201,61.016
8837,ID92277,92277,37,782.332,366.164,341.125,0,82,82,7.500,1,-10921639,55367.990,65535,27604,65535,27074947,13630.101,10.793,0.313,1.936
8838,ID92283,92283,33,605.230,595.609,347.139,0,82,82,7.500,1,-10921639,62919.654,65535,31179,65535,30767711,6892.929,13.846,0.223,3.334
8839,ID92289,92289,0,622.519,0.000,350.880,0,82,82,7.500,1,-10921639,31190.519,27008,0,65535,15252164,22828.766,6.378,0.359,0.722
8840,ID92300,92300,25,629.676,645.216,356.984,0,82,82,7.500,1,-10921639,61922.646,65535,33760,65535,30280174,8462.517,13.257,0.234,2.776
8841,ID92303,92303,0,781.957,43.861,358.481,0,82,82,7.500,1,-10921639,64309.035,65535,44286,65535,31447118,3196.948,17.383,0.330,9.981
8842,ID92304,92304,42,594.751,102.031,358.946,0,82,82,7.500,1,-10921639,56526.168,65535,27604,65535,27641296,13749.370,10.948,0.198,1.358
8843,ID92307,92307,9,803.957,70.382,363.564,0,82,82,7.500,1,-10921639,59963.125,65535,27207,65535,29321968,11287.441,13.181,0.339,2.691
8844,ID92311,92311,20,715.695,122.737,366.726,0,82,82,7.500,1,-10921639,60378.579,65535,28398,65535,29525125,10906.024,13.295,0.288,2.474
8845,ID92312,92312,20,810.544,151.030,366.054,0,82,82,7.500,1,-10921639,62701.577,65535,32569,65535,30661071,7208.134,13.960,0.348,4.491
8846,ID92320,92320,33,623.951,575.244,371.243,0,82,82,7.500,1,-10921639,65519.162,65535,57790,65535,32038870,350.241,19.341,0.242,72.885
8847,ID92326,92326,43,388.315,8.782,375.822,0,82,82,7.500,1,-10921639,42224.074,44087,23235,51435,20647572,6155.734,24.495,0.245,2.702
8848,ID92331,92331,25,661.328,619.514,381.459,0,82,82,7.500,1,-10921639,61294.384,65535,30583,65535,29972954,9306.734,13.151,0.246,2.603
8849,ID92332,92332,12,752.303,236.510,381.821,0,82,82,7.500,1,-10921639,63872.804,65535,36144,65535,31233801,5313.089,15.059,0.321,5.837
8850,ID92339,92339,12,712.318,257.525,385.625,0,82,82,7.500,1,-10921639,60793.652,65535,30583,65535,29728096,9425.818,13.329,0.285,2.863
8851,ID92340,92340,16,559.519,181.551,387.164,0,82,82,7.500,1,-10921639,59721.902,65535,27803,65535,29204010,11203.317,11.162,0.189,1.694
8852,ID92347,92347,42,670.067,89.488,391.592,0,82,82,7.500,1,-10921639,62773.843,65535,29789,65535,30696409,7535.803,13.623,0.264,3.477
8853,ID92346,92346,0,430.172,66.995,390.626,0,82,82,7.500,1,-10921639,42851.945,44087,25022,55407,20954601,6328.533,10.988,0.216,2.403
8854,ID92348,92348,20,709.165,137.143,391.172,0,82,82,7.500,1,-10921639,60649.180,65138,28796,65535,29657449,7329.235,13.830,0.298,3.795
8855,ID92350,92350,12,613.632,214.531,392.352,0,82,82,7.500,1,-10921639,64107.530,65535,35945,65535,31348582,5128.979,14.956,0.232,4.712
8856,ID92352,92352,12,630.027,286.876,393.336,0,82,82,7.500,1,-10921639,62636.998,65535,30384,65535,30629492,7867.424,13.807,0.241,3.096
8857,ID92358,92358,42,573.478,105.354,397.524,0,82,82,7.500,1,-10921639,58060.871,65535,27604,65535,28391766,13114.404,10.713,0.192,1.429
8858,ID92360,92360,0,290.575,43.602,398.397,0,82,82,7.500,1,-10921639,34476.448,35746,22441,41903,16858983,4580.814,11.013,0.171,2.196
8859,ID92366,92366,16,314.927,178.633,400.626,0,82,82,7.500,1,-10921639,63223.039,65535,39718,65535,30916066,5566.560,28.500,0.084,1.766
8860,ID92369,92369,16,357.710,186.943,404.652,0,82,82,7.500,1,-10921639,60229.967,65535,32370,65535,29452454,9435.122,10.892,0.092,1.075
8861,ID92373,92373,43,177.529,0.000,406.995,0,82,82,7.500,1,-10921639,19227.264,22639,0,34356,9402132,11501.774,10.002,0.201,0.561
8862,ID92377,92377,20,677.099,124.816,408.640,0,82,82,7.500,1,-10921639,55058.595,59379,26412,65535,26923653,11719.906,10.819,0.259,1.935
8863,ID92381,92381,12,589.362,260.034,410.073,0,82,82,7.500,1,-10921639,60968.268,65535,29391,65535,29813483,9912.671,13.048,0.215,2.174
8864,ID92393,92393,57,47.120,708.855,416.025,0,82,82,7.500,1,-10921639,19622.321,26412,0,40711,9595315,11496.517,28.500,0.122,0.370
8865,ID92394,92394,10,577.291,169.420,416.753,0,82,82,7.500,1,-10921639,61885.270,65535,29590,65535,30261897,8983.569,13.221,0.206,2.354
8866,ID92408,92408,16,566.211,288.848,427.089,0,82,82,7.500,1,-10921639,60622.673,65535,27803,65535,29644487,10443.990,11.033,0.197,1.913
8867,ID92426,92426,57,33.214,708.855,435.375,0,82,82,7.500,1,-10921639,19315.456,26412,0,36739,9445258,11193.980,28.500,0.115,0.357
8868,ID92428,92428,12,44.325,186.835,437.859,0,82,82,7.500,1,-10921639,29261.832,29193,26015,33562,14309036,1799.190,28.500,0.021,0.677
8869,ID92430,92430,12,719.382,259.604,439.259,0,82,82,7.500,1,-10921639,59030.693,65535,27604,65535,28866009,11989.235,11.003,0.295,2.242
8870,ID92434,92434,12,69.491,222.949,444.223,0,82,82,7.500,1,-10921639,29143.258,29193,26214,32370,14251053,1522.433,19.132,0.138,4.644
8871,ID92445,92445,12,402.158,167.055,450.855,0,82,82,7.500,1,-10921639,34901.429,43951,0,55606,17066799,20422.677,10.644,0.267,0.721
8872,ID92444,92444,12,714.952,141.255,450.855,0,82,82,7.500,1,-10921639,41049.462,48655,0,65535,20073187,26100.952,10.538,0.383,0.871
8873,ID92447,92447,12,519.465,277.995,450.855,0,82,82,7.500,1,-10921639,33755.951,31973,0,65535,16506660,23180.121,6.507,0.300,0.672
8874,ID92455,92455,60,170.698,493.425,450.855,0,82,82,7.500,1,-10921639,23440.593,27207,0,42499,11462450,14088.449,6.360,0.193,0.538
8875,ID92460,92460,63,664.627,626.940,450.855,0,82,82,7.500,1,-10921639,32902.360,29590,0,65535,16089254,23333.297,9.554,0.353,0.736
8876,ID91741,91741,3,89.740,139.965,0.000,0,82,82,7.500,1,-10921639,28352.769,32370,0,65535,13864504,18459.156,3.000,0.105,0.293
8877,ID91747,91747,None,398.803,394.740,0.000,0,82,82,7.500,1,-10921639,46205.190,65535,0,65535,22594338,26887.818,28.500,0.220,0.621
8878,ID91748,91748,11,224.317,420.540,0.000,0,82,82,7.500,1,-10921639,44737.779,60571,0,65535,21876774,26266.950,28.500,0.159,0.466
8879,ID91757,91757,53,478.244,387.173,5.937,0,82,82,7.500,1,-10921639,62212.202,65535,31576,65535,30421767,7868.840,17.284,0.311,3.753
8880,ID91765,91765,11,265.891,441.879,9.093,0,82,82,7.500,1,-10921639,61911.249,65535,33363,65535,30274601,9060.584,24.442,0.112,1.374
8881,ID91764,91764,3,480.661,117.121,9.284,0,82,82,7.500,1,-10921639,63752.164,65535,30782,65535,31174808,6159.897,24.330,0.225,3.800
8882,ID91770,91770,29,494.709,178.529,10.328,0,82,82,7.500,1,-10921639,62951.728,65535,29590,65535,30783395,7353.855,28.500,0.195,2.794
8883,ID91776,91776,11,304.079,422.731,15.122,0,82,82,7.500,1,-10921639,61092.125,65535,33363,65535,29874049,9699.158,10.731,0.078,0.908
8884,ID91782,91782,7,698.033,708.855,16.125,0,82,82,7.500,1,-10921639,41496.004,48456,0,65535,20291546,25514.249,10.618,0.362,0.865
8885,ID91786,91786,29,227.594,165.171,21.499,0,82,82,7.500,1,-10921639,62339.364,65535,43889,65535,30483949,5669.246,10.731,0.055,1.141
8886,ID91797,91797,3,446.778,147.487,27.410,0,82,82,7.500,1,-10921639,64243.168,65535,36938,65535,31414909,4862.105,13.974,0.154,3.536
8887,ID91804,91804,11,420.605,443.611,29.270,0,82,82,7.500,1,-10921639,62011.978,65535,30980,65535,30323857,8809.145,10.971,0.131,1.630
8888,ID91806,91806,3,601.085,119.374,30.383,0,82,82,7.500,1,-10921639,62903.800,65535,30384,65535,30759958,7598.832,16.149,0.228,3.078
8889,ID91809,91809,11,418.339,435.242,32.178,0,82,82,7.500,1,-10921639,61553.061,65535,31775,65535,30099447,9398.044,10.878,0.128,1.483
8890,ID91821,91821,24,472.459,178.617,38.023,0,82,82,7.500,1,-10921639,60994.249,65535,28994,65535,29826188,10325.053,11.013,0.150,1.543
8891,ID91839,91839,24,661.309,137.523,49.892,0,82,82,7.500,1,-10921639,59548.084,65535,28200,65535,29119013,11321.241,11.049,0.251,2.111
8892,ID91848,91848,34,624.178,232.766,54.907,0,82,82,7.500,1,-10921639,63192.967,65535,32172,65535,30901361,6788.254,16.076,0.238,3.581
8893,ID91871,91871,14,673.983,272.550,66.267,0,82,82,7.500,1,-10921639,64386.542,65535,38130,65535,31485019,3997.427,16.742,0.268,6.818
8894,ID91883,91883,21,485.123,308.021,73.936,0,82,82,7.500,1,-10921639,63318.035,65535,35548,65535,30962519,6520.629,13.471,0.163,2.726
8895,ID91893,91893,34,636.820,238.003,78.598,0,82,82,7.500,1,-10921639,65227.190,65535,48854,65535,31896096,1593.880,16.707,0.254,16.589
8896,ID91894,91894,47,614.094,589.252,81.409,0,82,82,7.500,1,-10921639,64006.808,65535,38725,65535,31299329,5163.287,16.530,0.232,4.666
8897,ID91898,91898,47,615.443,585.956,84.047,0,82,82,7.500,1,-10921639,64791.012,65535,39321,65535,31682805,3440.302,16.679,0.235,7.170
8898,ID91900,91900,34,647.759,199.910,86.083,0,82,82,7.500,1,-10921639,65427.389,65535,57592,65535,31993993,816.846,17.921,0.255,32.541
8899,ID91904,91904,47,546.341,525.092,88.298,0,82,82,7.500,1,-10921639,62674.751,65535,31179,65535,30647953,7904.534,13.540,0.194,2.582
8900,ID91918,91918,14,496.387,258.908,96.325,0,82,82,7.500,1,-10921639,61380.871,65535,32966,65535,30015246,9275.684,12.893,0.164,1.867
8901,ID91923,91923,30,383.812,511.316,100.084,0,82,82,7.500,1,-10921639,62666.648,65535,34356,65535,30643991,6932.892,13.108,0.117,1.888
8902,ID91922,91922,14,352.293,280.725,99.481,0,82,82,7.500,1,-10921639,61032.033,65535,35151,65535,29844664,9222.922,10.689,0.096,1.155
8903,ID91925,91925,48,384.047,313.106,100.719,0,82,82,7.500,1,-10921639,61953.908,65535,40513,65535,30295461,7592.686,12.153,0.116,1.703
8904,ID91931,91931,48,535.372,330.426,104.468,0,82,82,7.500,1,-10921639,61538.059,65535,33562,65535,30092111,8362.209,13.054,0.185,2.303
8905,ID91939,91939,19,596.510,594.717,109.581,0,82,82,7.500,1,-10921639,58012.988,65535,33165,65535,28368351,11276.705,11.234,0.208,1.770
8906,ID91938,91938,None,352.520,516.149,106.848,0,82,82,7.500,1,-10921639,63198.667,65535,41307,65535,30904148,5441.923,13.172,0.105,2.210
8907,ID91941,91941,34,683.218,215.779,111.525,0,82,82,7.500,1,-10921639,65519.573,65535,61961,65535,32039071,214.770,17.570,0.274,131.225
8908,ID91940,91940,19,654.293,634.702,109.580,0,82,82,7.500,1,-10921639,62544.387,65535,35151,65535,30584205,7687.205,13.547,0.253,3.286
8909,ID91949,91949,30,471.557,486.097,118.245,0,82,82,7.500,1,-10921639,62091.982,65535,31377,65535,30362979,8492.039,13.044,0.155,1.967
8910,ID91951,91951,54,705.109,708.855,119.325,0,82,82,7.500,1,-10921639,40896.526,46470,0,65535,19998401,25472.773,10.477,0.372,0.870
8911,ID91950,91950,19,620.611,572.620,119.009,0,82,82,7.500,1,-10921639,61523.650,63351,37534,65535,30085065,5242.780,16.173,0.239,4.521
8912,ID91954,91954,19,511.878,607.249,120.469,0,82,82,7.500,1,-10921639,60233.280,65535,34753,65535,29454074,8657.197,10.975,0.172,2.045
8913,ID91956,91956,14,615.338,246.585,121.758,0,82,82,7.500,1,-10921639,64922.994,65535,42697,65535,31747344,3024.081,17.441,0.239,8.295
8914,ID91965,91965,21,455.525,292.510,126.450,0,82,82,7.500,1,-10921639,62667.851,65535,30980,65535,30644579,7940.745,11.114,0.147,2.022
8915,ID91964,91964,21,450.610,297.571,125.041,0,82,82,7.500,1,-10921639,63129.200,65535,31377,65535,30870179,7154.059,28.500,0.148,2.273
8916,ID91966,91966,30,377.319,511.871,127.850,0,82,82,7.500,1,-10921639,61553.072,65535,37931,65535,30099452,8595.525,11.477,0.115,1.483
8917,ID91972,91972,22,604.491,629.148,132.008,0,82,82,7.500,1,-10921639,63920.722,65535,36938,65535,31257233,5138.335,16.459,0.232,4.686
8918,ID91978,91978,15,623.286,562.542,137.256,0,82,82,7.500,1,-10921639,62980.973,65535,31377,65535,30797696,7288.427,16.912,0.239,3.332
8919,ID91992,91992,30,550.609,490.633,144.735,0,82,82,7.500,1,-10921639,63213.266,65535,33363,65535,30911287,6676.504,13.768,0.200,3.157
8920,ID91995,91995,22,536.622,597.931,147.428,0,82,82,7.500,1,-10921639,58759.843,65535,32569,65535,28733563,10689.430,10.826,0.177,1.654
8921,ID91997,91997,30,580.281,529.511,148.279,0,82,82,7.500,1,-10921639,65024.119,65535,42101,65535,31796794,2889.592,16.665,0.219,8.095
8922,ID92005,92005,23,684.164,221.519,154.779,0,82,82,7.500,1,-10921639,47993.252,48655,28597,65535,23468700,16495.144,10.281,0.246,1.150
8923,ID92016,92016,39,783.129,193.429,159.395,0,82,82,7.500,1,-10921639,62345.830,65535,31775,65535,30487111,7706.658,13.845,0.328,4.001
8924,ID92023,92023,46,575.133,639.866,165.428,0,82,82,7.500,1,-10921639,62134.628,65535,32172,65535,30383833,8034.101,13.333,0.206,2.640
8925,ID92028,92028,23,692.998,236.265,167.669,0,82,82,7.500,1,-10921639,47839.303,47066,28398,65535,23393419,16518.846,10.407,0.245,1.141
8926,ID92031,92031,22,474.515,598.160,168.898,0,82,82,7.500,1,-10921639,61247.701,65535,36342,65535,29950126,8370.102,11.102,0.159,2.003
8927,ID92034,92034,22,501.085,576.332,170.905,0,82,82,7.500,1,-10921639,62234.953,65535,35746,65535,30432892,7717.705,13.142,0.173,2.374
8928,ID92038,92038,46,370.954,614.776,172.340,0,82,82,7.500,1,-10921639,61102.303,65535,33165,65535,29879026,8557.774,11.231,0.102,1.318
8929,ID92045,92045,61,37.902,66.863,177.108,0,82,82,7.500,1,-10921639,25167.863,24625,24228,51038,12307085,2337.435,3.000,0.009,0.198
8930,ID92047,92047,15,530.557,562.607,177.400,0,82,82,7.500,1,-10921639,63207.575,65535,31576,65535,30908504,6852.949,18.058,0.188,2.920
8931,ID92054,92054,39,679.693,161.951,182.163,0,82,82,7.500,1,-10921639,65299.051,65535,46272,65535,31931236,1735.881,17.813,0.273,16.126
8932,ID92071,92071,39,572.739,184.427,191.710,0,82,82,7.500,1,-10921639,60113.822,65535,30980,65535,29395659,10115.932,12.285,0.201,1.987
8933,ID92081,92081,52,748.211,0.000,200.595,0,82,82,7.500,1,-10921639,46478.466,65535,0,65535,22727970,26910.306,16.136,0.381,0.953
8934,ID92080,92080,23,535.638,226.395,200.215,0,82,82,7.500,1,-10921639,43856.953,35746,29193,65535,21446050,14693.194,10.037,0.169,0.862
8935,ID92087,92087,31,564.282,197.040,204.057,0,82,82,7.500,1,-10921639,64696.393,65535,38725,65535,31636536,3690.584,17.507,0.212,6.140
8936,ID92092,92092,28,695.646,518.725,206.395,0,82,82,7.500,1,-10921639,63032.679,65535,38130,65535,30822980,4970.546,16.192,0.277,5.496
8937,ID92097,92097,23,551.368,239.189,211.548,0,82,82,7.500,1,-10921639,42789.284,35349,28597,65535,20923960,14870.301,8.800,0.168,0.829
8938,ID92116,92116,8,186.868,489.885,221.231,0,82,82,7.500,1,-10921639,38930.037,39321,31973,44882,19036788,2857.549,10.895,0.081,2.051
8939,ID92122,92122,41,581.370,674.169,224.542,0,82,82,7.500,1,-10921639,64247.229,65535,37335,65535,31416895,4873.086,18.175,0.220,4.751
8940,ID92125,92125,4,575.156,150.866,228.789,0,82,82,7.500,1,-10921639,63014.669,65535,30980,65535,30814173,7584.955,13.505,0.210,2.887
8941,ID92126,92126,27,758.268,355.200,229.605,0,82,82,7.500,1,-10921639,57944.440,65138,30186,65535,28334831,10430.438,11.077,0.302,2.578
8942,ID92133,92133,28,682.823,525.447,233.908,0,82,82,7.500,1,-10921639,61787.464,65535,30583,65535,30214070,7747.993,13.492,0.265,3.346
8943,ID92134,92134,41,594.855,644.356,234.193,0,82,82,7.500,1,-10921639,64811.317,65535,41108,65535,31692734,3277.456,16.712,0.226,7.285
8944,ID92136,92136,41,476.253,697.375,234.922,0,82,82,7.500,1,-10921639,62868.871,65535,32768,65535,30742878,7650.391,13.288,0.172,2.407
8945,ID92138,92138,37,726.779,323.252,235.477,0,82,82,7.500,1,-10921639,61051.984,65535,29193,65535,29854420,8694.556,13.382,0.289,3.145
8946,ID92145,92145,4,549.556,127.124,240.125,0,82,82,7.500,1,-10921639,61835.718,65535,29789,65535,30237666,9130.344,13.011,0.189,2.156
8947,ID92147,92147,8,637.668,473.990,242.400,0,82,82,7.500,1,-10921639,64327.241,65535,35151,65535,31456021,4289.227,16.951,0.248,5.966
8948,ID92149,92149,4,460.520,135.807,245.837,0,82,82,7.500,1,-10921639,62202.033,65535,28796,65535,30416794,9088.385,11.135,0.145,1.738
8949,ID92150,92150,28,574.319,501.322,246.844,0,82,82,7.500,1,-10921639,58575.016,65535,33760,65535,28643183,11323.538,10.859,0.197,1.705
8950,ID92153,92153,1,608.163,8.284,248.667,0,82,82,7.500,1,-10921639,62384.380,65535,27803,65535,30505962,8798.369,20.853,0.309,3.347
8951,ID92158,92158,27,761.460,349.885,253.776,0,82,82,7.500,1,-10921639,57059.454,65535,30186,65535,27902073,11540.698,11.076,0.300,2.282
8952,ID94213,94213,39,783.464,192.323,161.240,0,83,83,7.500,1,-10921639,62708.086,65535,36144,65535,30664254,6970.616,13.932,0.330,4.460
8953,ID94220,94220,46,584.367,638.747,166.069,0,83,83,7.500,1,-10921639,62556.579,65535,33363,65535,30590167,7385.899,13.472,0.213,2.972
8954,ID94222,94222,22,476.927,596.938,168.703,0,83,83,7.500,1,-10921639,60531.278,65535,33959,65535,29599795,9627.632,10.960,0.156,1.700
8955,ID94225,94225,23,687.397,234.153,170.027,0,83,83,7.500,1,-10921639,46927.963,42697,28200,65535,22947774,16622.134,10.416,0.243,1.106
8956,ID94229,94229,22,523.248,573.892,172.653,0,83,83,7.500,1,-10921639,62083.873,65535,33363,65535,30359014,8213.126,13.161,0.181,2.316
8957,ID94235,94235,46,394.117,612.713,174.934,0,83,83,7.500,1,-10921639,60435.049,65535,32370,65535,29552739,9487.958,11.056,0.111,1.271
8958,ID94239,94239,61,28.607,69.233,176.068,0,83,83,7.500,1,-10921639,24927.025,24625,24228,38328,12189315,1388.347,3.000,0.005,0.168
8959,ID94240,94240,15,521.377,560.263,177.041,0,83,83,7.500,1,-10921639,63961.722,65535,36144,65535,31277282,5515.084,19.493,0.185,3.621
8960,ID94245,94245,15,521.405,560.284,177.075,0,83,83,7.500,1,-10921639,63564.133,65535,31973,65535,31082861,6282.124,19.024,0.184,3.143
8961,ID94254,94254,39,701.923,161.429,184.698,0,83,83,7.500,1,-10921639,65430.227,65535,53223,65535,31995381,1000.127,17.600,0.285,29.007
